0.10 3.0 19000.0 2.0 5.85435e+42 0.25179 -2.78077 9.71014 2.11565e+41 -0.00727
0.10 3.0 19000.0 5.0 5.78357e+42 0.32421 -2.01171 5.63689 1.58220e+41 -0.00526
0.10 3.0 20000.0 10.0 5.71468e+42 0.38847 -1.50343 3.74248 1.76210e+41 -0.00404
0.10 3.0 20000.0 2.0 5.85753e+42 0.24833 -2.82356 9.98825 2.15355e+41 -0.00753
0.10 3.0 20000.0 5.0 5.78831e+42 0.31960 -2.05366 5.81984 1.60805e+41 -0.00526
0.10 3.0 3000.0 10.0 5.24296e+42 0.65364 -0.15703 1.53819 1.73098e+42 0.00000
0.10 3.0 3000.0 2.0 5.67735e+42 0.42163 -1.28444 3.10568 1.76765e+41 -0.00355
0.10 3.0 3000.0 5.0 5.52537e+42 0.54729 -0.61230 1.82346 1.10312e+42 -0.00230
0.10 3.0 5000.0 10.0 5.48818e+42 0.57527 -0.48493 1.69610 1.40031e+42 -0.00025
0.10 3.0 5000.0 2.0 5.74075e+42 0.36469 -1.67677 4.32262 1.71535e+41 -0.00448
0.10 3.0 5000.0 5.0 5.61677e+42 0.47354 -0.98241 2.40337 3.59285e+41 -0.00283
0.10 3.0 7000.0 10.0 5.55487e+42 0.52418 -0.72240 1.96341 8.43215e+41 -0.00246
0.10 3.0 7000.0 2.0 5.77575e+42 0.33176 -1.94487 5.35397 1.60520e+41 -0.00510
0.10 3.0 7000.0 5.0 5.66771e+42 0.43003 -1.23254 2.97048 1.75450e+41 -0.00333
0.10 3.0 9000.0 10.0 5.59937e+42 0.48803 -0.90501 2.25638 4.81815e+41 -0.00272
0.10 3.0 9000.0 2.0 5.79882e+42 0.30927 -2.15074 6.25928 1.66055e+41 -0.00551
0.10 3.0 9000.0 5.0 5.70151e+42 0.40028 -1.42269 3.49523 1.77325e+41 -0.00381
0.10 30.0 1000.0 10.0 3.66783e+38 0.79475 0.34494 1.75954 1.01855e+38 0.00000
0.10 30.0 1000.0 2.0 5.94471e+38 0.58608 -0.43315 1.66228 1.61163e+38 0.00000
0.10 30.0 1000.0 5.0 5.09560e+38 0.72128 0.09611 1.58185 1.62453e+38 0.00000
0.10 30.0 10000.0 10.0 5.98501e+38 0.48288 -0.92415 2.30414 5.31635e+37 -0.00039
0.10 30.0 10000.0 2.0 5.98753e+38 0.30524 -2.19365 6.43033 6.19550e+36 -0.00143
0.10 30.0 10000.0 5.0 5.98635e+38 0.39594 -1.44376 3.56907 4.22750e+36 -0.00072
0.10 30.0 13000.0 10.0 5.98557e+38 0.44790 -1.11760 2.70564 2.50580e+37 -0.00047
0.10 30.0 13000.0 2.0 5.98778e+38 0.28341 -2.42781 7.57552 7.56200e+36 -0.00176
0.10 30.0 13000.0 5.0 5.98674e+38 0.36742 -1.64928 4.23207 4.79400e+36 -0.00085
0.10 30.0 15000.0 10.0 5.98585e+38 0.42990 -1.22464 2.96332 1.49375e+37 -0.00057
0.10 30.0 15000.0 2.0 5.98791e+38 0.27216 -2.55961 8.27455 8.41300e+36 -0.00190
0.10 30.0 15000.0 5.0 5.98694e+38 0.35278 -1.76414 4.64243 5.08600e+36 -0.00095
0.10 30.0 17000.0 10.0 5.98607e+38 0.41477 -1.31927 3.21207 8.72600e+36 -0.00060
0.10 30.0 17000.0 2.0 5.98800e+38 0.26270 -2.67713 8.93204 9.29850e+36 -0.00205
0.10 30.0 17000.0 5.0 5.98710e+38 0.34047 -1.86641 5.03186 5.31450e+36 -0.00106
0.10 30.0 19000.0 10.0 5.98626e+38 0.40179 -1.40426 3.45213 4.94800e+36 -0.00068
0.10 30.0 19000.0 2.0 5.98809e+38 0.25457 -2.78314 9.55375 1.00700e+37 -0.00227
0.10 30.0 19000.0 5.0 5.98723e+38 0.32990 -1.95884 5.40325 5.50850e+36 -0.00117
